new_county_name,state_id,candidate,total_votes,won
Gregory,46000,Joe Biden,455,0
Grenada,28000,Donald Trump,6081,1
Grenada,28000,Joe Biden,4734,0
Griggs,38000,Donald Trump,907,1
Griggs,38000,Joe Biden,308,0
Grimes,48000,Donald Trump,9432,1
Grimes,48000,Joe Biden,2833,0
Griswold,9000,Donald Trump,3257,1
Griswold,9000,Joe Biden,2565,0
Groton,9000,Donald Trump,6272,0
Groton,9000,Joe Biden,10699,1
Groton,25000,Donald Trump,2149,0
Groton,25000,Joe Biden,4941,1
Groton,33000,Donald Trump,232,1
Groton,33000,Joe Biden,142,0
Groton,50000,Donald Trump,272,1
Groton,50000,Joe Biden,248,0
Groveland,25000,Donald Trump,1976,0
Groveland,25000,Joe Biden,2421,1
Grundy,17000,Donald Trump,16523,1
Grundy,17000,Joe Biden,9626,0
Grundy,19000,Donald Trump,4929,1
Grundy,19000,Joe Biden,2206,0
Grundy,29000,Donald Trump,3585,1
Grundy,29000,Joe Biden,799,0
Grundy,47000,Donald Trump,4802,1
Grundy,47000,Joe Biden,988,0
Guadalupe,35000,Donald Trump,917,0
Guadalupe,35000,Joe Biden,1234,1
Guadalupe,48000,Donald Trump,47553,1
Guadalupe,48000,Joe Biden,28805,0
Guernsey,39000,Donald Trump,13407,1
Guernsey,39000,Joe Biden,4577,0
Guildhall,50000,Donald Trump,90,1
Guildhall,50000,Joe Biden,79,0
Guilford,9000,Donald Trump,5050,0
Guilford,9000,Joe Biden,9616,1
Guilford,23000,Donald Trump,466,1
Guilford,23000,Joe Biden,248,0
Guilford,37000,Donald Trump,107294,0
Guilford,37000,Joe Biden,173086,1
Guilford,50000,Donald Trump,345,0
Guilford,50000,Joe Biden,975,1
Gulf,12000,Donald Trump,6113,1
Gulf,12000,Joe Biden,1985,0
Gunnison,8000,Donald Trump,3735,0
Gunnison,8000,Joe Biden,7132,1
Guthrie,19000,Donald Trump,4272,1
Guthrie,19000,Joe Biden,1985,0
Gwinnett,13000,Donald Trump,166400,0
Gwinnett,13000,Joe Biden,241994,1
Haakon,46000,Donald Trump,1026,1
Haakon,46000,Joe Biden,105,0
Habersham,13000,Donald Trump,16637,1
Habersham,13000,Joe Biden,3562,0
Haddam,9000,Donald Trump,2693,0
Haddam,9000,Joe Biden,2728,1
Hadley,25000,Donald Trump,925,0
Hadley,25000,Joe Biden,2476,1
Hale,1000,Donald Trump,3190,0
Hale,1000,Joe Biden,4687,1
Hale,48000,Donald Trump,7177,1
Hale,48000,Joe Biden,2279,0
Halifax,25000,Donald Trump,2398,1
Halifax,25000,Joe Biden,2354,0
Halifax,37000,Donald Trump,10080,0
Halifax,37000,Joe Biden,15545,1
Halifax,50000,Donald Trump,193,0
Halifax,50000,Joe Biden,273,1
Halifax,51000,Donald Trump,10418,1
Halifax,51000,Joe Biden,7666,0
Hall,13000,Donald Trump,64183,1
Hall,13000,Joe Biden,25033,0
Hall,31000,Donald Trump,16189,1
Hall,31000,Joe Biden,7681,0
Hall,48000,Donald Trump,995,1
Hall,48000,Joe Biden,168,0
Hallowell,23000,Donald Trump,445,0
Hallowell,23000,Joe Biden,1277,1
Hamblen,47000,Donald Trump,18811,1
Hamblen,47000,Joe Biden,5500,0
Hamden,9000,Donald Trump,7139,0
Hamden,9000,Joe Biden,21652,1
Hamilton,12000,Donald Trump,3815,1
Hamilton,12000,Joe Biden,1963,0
Hamilton,17000,Donald Trump,3432,1
Hamilton,17000,Joe Biden,824,0
Hamilton,18000,Donald Trump,101587,1
Hamilton,18000,Joe Biden,88390,0
Hamilton,19000,Donald Trump,4956,1
Hamilton,19000,Joe Biden,2843,0
Hamilton,20000,Donald Trump,684,1
Hamilton,20000,Joe Biden,134,0
Hamilton,25000,Donald Trump,1458,0
Hamilton,25000,Joe Biden,3364,1
Hamilton,31000,Donald Trump,4309,1
Hamilton,31000,Joe Biden,1118,0
Hamilton,36000,Donald Trump,2225,1
Hamilton,36000,Joe Biden,1178,0
Hamilton,39000,Donald Trump,177886,0
Hamilton,39000,Joe Biden,246266,1
Hamilton,47000,Donald Trump,92108,1
Hamilton,47000,Joe Biden,75522,0
Hamilton,48000,Donald Trump,3616,1
Hamilton,48000,Joe Biden,641,0
Hamlin,23000,Donald Trump,61,1
Hamlin,23000,Joe Biden,48,0
Hamlin,46000,Donald Trump,2372,1
Hamlin,46000,Joe Biden,647,0
Hammond,23000,Donald Trump,34,1
Hammond,23000,Joe Biden,11,0
Hampden,23000,Donald Trump,2265,0
Hampden,23000,Joe Biden,2451,1
Hampden,25000,Donald Trump,1713,1
Hampden,25000,Joe Biden,1539,0
Hampshire,54000,Donald Trump,8033,1
Hampshire,54000,Joe Biden,1939,0
Hampstead,33000,Donald Trump,3303,1
Hampstead,33000,Joe Biden,2494,0
Hampton,9000,Donald Trump,551,0
Hampton,9000,Joe Biden,572,1
Hampton,33000,Donald Trump,5212,0
Hampton,33000,Joe Biden,6150,1
Hampton,45000,Donald Trump,3906,0
Hampton,45000,Joe Biden,5323,1
Hampton Falls,33000,Donald Trump,863,1
Hampton Falls,33000,Joe Biden,845,0
Hampton city,51000,Donald Trump,18430,0
Hampton city,51000,Joe Biden,46220,1
Hancock,13000,Donald Trump,1154,0
Hancock,13000,Joe Biden,2976,1
Hancock,17000,Donald Trump,6906,1
Hancock,17000,Joe Biden,2315,0
Hancock,18000,Donald Trump,28996,1
Hancock,18000,Joe Biden,12895,0
Hancock,19000,Donald Trump,4390,1
Hancock,19000,Joe Biden,1683,0
Hancock,21000,Donald Trump,3145,1
Hancock,21000,Joe Biden,1351,0
Hancock,23000,Donald Trump,785,2
Hancock,23000,Joe Biden,665,0
Hancock,25000,Donald Trump,207,0
Hancock,25000,Joe Biden,257,1
Hancock,28000,Donald Trump,16132,1
Hancock,28000,Joe Biden,4504,0
Hancock,33000,Donald Trump,408,0
Hancock,33000,Joe Biden,875,1
Hancock,39000,Donald Trump,26310,1
Hancock,39000,Joe Biden,11757,0
Hancock,47000,Donald Trump,2372,1
Hancock,47000,Joe Biden,362,0
Hancock,50000,Donald Trump,57,0
Hancock,50000,Joe Biden,102,1
Hancock,54000,Donald Trump,9806,1
Hancock,54000,Joe Biden,3790,0
Hand,46000,Donald Trump,1433,1
Hand,46000,Joe Biden,373,0
Hanover,23000,Donald Trump,92,0
Hanover,23000,Joe Biden,101,1
Hanover,25000,Donald Trump,4507,0
Hanover,25000,Joe Biden,4910,1
Hanover,33000,Donald Trump,841,0
Hanover,33000,Joe Biden,6210,1
Hanover,51000,Donald Trump,44318,1
Hanover,51000,Joe Biden,25307,0
Hansford,48000,Donald Trump,1849,1
Hansford,48000,Joe Biden,166,0
Hanson,25000,Donald Trump,3314,1
Hanson,25000,Joe Biden,3244,0
Hanson,46000,Donald Trump,1793,1
Hanson,46000,Joe Biden,557,0
Haralson,13000,Donald Trump,12330,1
Haralson,13000,Joe Biden,1791,0
Hardee,12000,Donald Trump,6122,1
Hardee,12000,Joe Biden,2298,0
Hardeman,47000,Donald Trump,5760,1
Hardeman,47000,Joe Biden,4180,0
Hardeman,48000,Donald Trump,1330,1
Hardeman,48000,Joe Biden,241,0
Hardin,17000,Donald Trump,1691,1
Hardin,17000,Joe Biden,449,0
Hardin,19000,Donald Trump,5850,1
Hardin,19000,Joe Biden,2976,0
Hardin,21000,Donald Trump,29832,1
Hardin,21000,Joe Biden,18101,0
Hardin,39000,Donald Trump,9949,1
Hardin,39000,Joe Biden,3062,0
Hardin,47000,Donald Trump,9559,1
Hardin,47000,Joe Biden,1775,0
Hardin,48000,Donald Trump,23858,1
Hardin,48000,Joe Biden,3474,0
Harding,35000,Donald Trump,319,1
Harding,35000,Joe Biden,179,0
Harding,46000,Donald Trump,748,1
Harding,46000,Joe Biden,49,0
Hardwick,25000,Donald Trump,733,0
Hardwick,25000,Joe Biden,749,1
Hardwick,50000,Donald Trump,576,0
Hardwick,50000,Joe Biden,932,1
Hardy,54000,Donald Trump,4859,1
Hardy,54000,Joe Biden,1381,0
Harford,24000,Donald Trump,80930,1
Harford,24000,Joe Biden,63095,0
Harlan,21000,Donald Trump,9367,1
Harlan,21000,Joe Biden,1494,0
Harlan,31000,Donald Trump,1615,1
Harlan,31000,Joe Biden,282,0
Harmon,40000,Donald Trump,747,1
Harmon,40000,Joe Biden,177,0
Harmony,23000,Donald Trump,326,1
Harmony,23000,Joe Biden,151,0
Harnett,37000,Donald Trump,35177,1
Harnett,37000,Joe Biden,22093,0
Harney,41000,Donald Trump,3475,1
Harney,41000,Joe Biden,894,0
Harper,20000,Donald Trump,2128,1
Harper,20000,Joe Biden,453,0
Harper,40000,Donald Trump,1327,1
Harper,40000,Joe Biden,136,0
Harpswell,23000,Donald Trump,1423,0
Harpswell,23000,Joe Biden,2379,1
Harrington,23000,Donald Trump,363,1
Harrington,23000,Joe Biden,168,0
Harris,13000,Donald Trump,14319,1
Harris,13000,Joe Biden,5457,0
Harris,48000,Donald Trump,700630,0
Harris,48000,Joe Biden,918193,1
Harrison,18000,Donald Trump,14565,1
Harrison,18000,Joe Biden,5343,0
Harrison,19000,Donald Trump,5569,1
Harrison,19000,Joe Biden,2440,0
Harrison,21000,Donald Trump,6334,1
Harrison,21000,Joe Biden,2400,0
Harrison,23000,Donald Trump,796,1
Harrison,23000,Joe Biden,741,0
Harrison,28000,Donald Trump,46822,1
Harrison,28000,Joe Biden,27728,0
Harrison,29000,Donald Trump,3198,1
Harrison,29000,Joe Biden,597,0
Harrison,39000,Donald Trump,5792,1
Harrison,39000,Joe Biden,1768,0
Harrison,48000,Donald Trump,21466,1
Harrison,48000,Joe Biden,7908,0
Harrison,54000,Donald Trump,20683,1
Harrison,54000,Joe Biden,9215,0
Harrisonburg city,51000,Donald Trump,5591,0
Harrisonburg city,51000,Joe Biden,11022,1
Harrisville,33000,Donald Trump,201,0
Harrisville,33000,Joe Biden,553,1
Hart,13000,Donald Trump,9465,1
Hart,13000,Joe Biden,3157,0
Hart,21000,Donald Trump,6345,1
Hart,21000,Joe Biden,1908,0
Hartford,9000,Donald Trump,4116,0
Hartford,9000,Joe Biden,28301,1
Hartford,23000,Donald Trump,428,1
Hartford,23000,Joe Biden,278,0
Hartford,50000,Donald Trump,1574,0
Hartford,50000,Joe Biden,4516,1
Hartland,9000,Donald Trump,818,1
Hartland,9000,Joe Biden,457,0
Hartland,23000,Donald Trump,610,1
Hartland,23000,Joe Biden,266,0
Hartland,50000,Donald Trump,631,0
Hartland,50000,Joe Biden,1511,1
Hartley,48000,Donald Trump,1868,1
Hartley,48000,Joe Biden,195,0
Harts Location,33000,Donald Trump,20,0
Harts Location,33000,Joe Biden,23,1
Harvard,25000,Donald Trump,954,0
Harvard,25000,Joe Biden,3074,1
Harvey,20000,Donald Trump,10015,1
Harvey,20000,Joe Biden,6652,0
Harwich,25000,Donald Trump,3365,0
Harwich,25000,Joe Biden,5833,1
Harwinton,9000,Donald Trump,2229,1
Harwinton,9000,Joe Biden,1397,0
Haskell,20000,Donald Trump,1103,1
Haskell,20000,Joe Biden,261,0
Haskell,40000,Donald Trump,4165,1
Haskell,40000,Joe Biden,783,0
Haskell,48000,Donald Trump,1840,1
Haskell,48000,Joe Biden,353,0
Hatfield,25000,Donald Trump,686,0
Hatfield,25000,Joe Biden,1578,1
Haverhill,25000,Donald Trump,12571,0
Haverhill,25000,Joe Biden,19020,1
Haverhill,33000,Donald Trump,1180,1
Haverhill,33000,Joe Biden,925,0
Hawaii,15000,Donald Trump,26897,0
Hawaii,15000,Joe Biden,58731,1
Hawkins,47000,Donald Trump,20405,1
Hawkins,47000,Joe Biden,4083,0
Hawley,25000,Donald Trump,70,0
Hawley,25000,Joe Biden,155,1
Hayes,31000,Donald Trump,494,1
Hayes,31000,Joe Biden,34,0
Haynesville,23000,Donald Trump,50,1
Haynesville,23000,Joe Biden,12,0
Hays,48000,Donald Trump,47680,0
Hays,48000,Joe Biden,59524,1
Haywood,37000,Donald Trump,22834,1
Haywood,37000,Joe Biden,13144,0
Haywood,47000,Donald Trump,3343,0
Haywood,47000,Joe Biden,4012,1
Heard,13000,Donald Trump,4519,1
Heard,13000,Joe Biden,824,0
Heath,25000,Donald Trump,158,0
Heath,25000,Joe Biden,294,1
Hebron,9000,Donald Trump,2731,0
Hebron,9000,Joe Biden,3388,1
Hebron,23000,Donald Trump,427,1
Hebron,23000,Joe Biden,323,0
Hebron,33000,Donald Trump,267,1
Hebron,33000,Joe Biden,239,0
Hemphill,48000,Donald Trump,1486,1
Hemphill,48000,Joe Biden,206,0
Hempstead,5000,Donald Trump,4470,1
Hempstead,5000,Joe Biden,2138,0
Henderson,17000,Donald Trump,2394,1
Henderson,17000,Joe Biden,1187,0
Henderson,21000,Donald Trump,12730,1
Henderson,21000,Joe Biden,7639,0
Henderson,37000,Donald Trump,40032,1
Henderson,37000,Joe Biden,27211,0
Henderson,47000,Donald Trump,9797,1
Henderson,47000,Joe Biden,2092,0
Henderson,48000,Donald Trump,28911,1
Henderson,48000,Joe Biden,7060,0
Hendricks,18000,Donald Trump,53802,1
Hendricks,18000,Joe Biden,32604,0
Hendry,12000,Donald Trump,7906,1
Hendry,12000,Joe Biden,4929,0
Hennepin,27000,Donald Trump,205973,0
Hennepin,27000,Joe Biden,532623,1
Henniker,33000,Donald Trump,1075,0
Henniker,33000,Joe Biden,1569,1
Henrico,51000,Donald Trump,63440,0
Henrico,51000,Joe Biden,116572,1
Henry,1000,Donald Trump,6607,1
Henry,1000,Joe Biden,2606,0
Henry,13000,Donald Trump,48259,0
Henry,13000,Joe Biden,73443,1
Henry,17000,Donald Trump,15300,1
Henry,17000,Joe Biden,9797,0
Henry,18000,Donald Trump,15043,1
Henry,18000,Joe Biden,5544,0
Henry,19000,Donald Trump,6507,1
Henry,19000,Joe Biden,3275,0
Henry,21000,Donald Trump,5843,1
Henry,21000,Joe Biden,2142,0
Henry,29000,Donald Trump,8027,1
Henry,29000,Joe Biden,2619,0
Henry,39000,Donald Trump,10479,1
Henry,39000,Joe Biden,4062,0
Henry,47000,Donald Trump,11239,1
Henry,47000,Joe Biden,3548,0
Henry,51000,Donald Trump,16725,1
Henry,51000,Joe Biden,9127,0
Herkimer,36000,Donald Trump,18870,1
Herkimer,36000,Joe Biden,9937,0
Hermon,23000,Donald Trump,2427,1
Hermon,23000,Joe Biden,1447,0
Hernando,12000,Donald Trump,70412,1
Hernando,12000,Joe Biden,37519,0
Hersey,23000,Donald Trump,0,0
Hersey,23000,Joe Biden,8,0
Hertford,37000,Donald Trump,3479,0
Hertford,37000,Joe Biden,7097,1
Hettinger,38000,Donald Trump,1091,1
Hettinger,38000,Joe Biden,196,0
Hickman,21000,Donald Trump,1714,1
Hickman,21000,Joe Biden,458,0
Hickman,47000,Donald Trump,7577,1
Hickman,47000,Joe Biden,2130,0
Hickory,29000,Donald Trump,3966,1
Hickory,29000,Joe Biden,1056,0
Hidalgo,35000,Donald Trump,1120,1
Hidalgo,35000,Joe Biden,823,0
Hidalgo,48000,Donald Trump,90527,0
Hidalgo,48000,Joe Biden,128199,1
Highgate,50000,Donald Trump,977,1
Highgate,50000,Joe Biden,698,0
Highland,39000,Donald Trump,15678,1
Highland,39000,Joe Biden,3799,0
Highland,51000,Donald Trump,1092,1
Highland,51000,Joe Biden,417,0
Highland Plt.,23000,Donald Trump,71,1
Highland Plt.,23000,Joe Biden,42,0
Highlands,12000,Donald Trump,34873,1
Highlands,12000,Joe Biden,16938,0
Hill,30000,Donald Trump,3957,1
Hill,30000,Joe Biden,2981,0
Hill,33000,Donald Trump,403,1
Hill,33000,Joe Biden,224,0
Hill,48000,Donald Trump,11926,1
Hill,48000,Joe Biden,2860,0
Hillsborough,12000,Donald Trump,327398,0
Hillsborough,12000,Joe Biden,376367,1
Hillsborough,33000,Donald Trump,1722,1
Hillsborough,33000,Joe Biden,1475,0
Hillsdale,26000,Donald Trump,17037,1
Hillsdale,26000,Joe Biden,5883,0
Hinds,28000,Donald Trump,25141,0
Hinds,28000,Joe Biden,73550,1
Hinesburg,50000,Donald Trump,749,0
Hinesburg,50000,Joe Biden,2254,1
Hingham,25000,Donald Trump,4986,0
Hingham,25000,Joe Biden,10855,1
Hinsdale,8000,Donald Trump,353,1
Hinsdale,8000,Joe Biden,255,0
Hinsdale,25000,Donald Trump,402,0
Hinsdale,25000,Joe Biden,771,1
Hinsdale,33000,Donald Trump,829,0
Hinsdale,33000,Joe Biden,1048,1
Hiram,23000,Donald Trump,528,1
Hiram,23000,Joe Biden,373,0
Hitchcock,31000,Donald Trump,1264,1
Hitchcock,31000,Joe Biden,175,0
Hocking,39000,Donald Trump,9737,1
Hocking,39000,Joe Biden,3880,0
Hockley,48000,Donald Trump,6536,1
Hockley,48000,Joe Biden,1482,0
Hodgdon,23000,Donald Trump,613,1
Hodgdon,23000,Joe Biden,185,0
Hodgeman,20000,Donald Trump,866,1
Hodgeman,20000,Joe Biden,151,0
Hoke,37000,Donald Trump,9453,0
Hoke,37000,Joe Biden,11804,1
Holbrook,25000,Donald Trump,2381,0
Holbrook,25000,Joe Biden,3710,1
Holden,23000,Donald Trump,1200,1
Holden,23000,Joe Biden,871,0
Holden,25000,Donald Trump,4996,0
Holden,25000,Joe Biden,7325,1
Holderness,33000,Donald Trump,569,0
Holderness,33000,Joe Biden,890,1
Holland,25000,Donald Trump,793,1
Holland,25000,Joe Biden,698,0
Holland,50000,Donald Trump,210,1
Holland,50000,Joe Biden,139,0
Hollis,23000,Donald Trump,1535,1
Hollis,23000,Joe Biden,1268,0
Hollis,33000,Donald Trump,2468,0
Hollis,33000,Joe Biden,3277,1
Holliston,25000,Donald Trump,2579,0
Holliston,25000,Joe Biden,6771,1
Holmes,12000,Donald Trump,8080,1
Holmes,12000,Joe Biden,924,0
Holmes,28000,Donald Trump,1369,0
Holmes,28000,Joe Biden,6588,1
Holmes,39000,Donald Trump,10796,1
Holmes,39000,Joe Biden,1994,0
Holt,29000,Donald Trump,1976,1
Holt,29000,Joe Biden,338,0
Holt,31000,Donald Trump,4769,1
Holt,31000,Joe Biden,686,0
Holyoke,25000,Donald Trump,4843,0
Holyoke,25000,Joe Biden,11152,1
Honolulu,15000,Donald Trump,136259,0
Honolulu,15000,Joe Biden,238869,1
Hood,48000,Donald Trump,26496,1
Hood,48000,Joe Biden,5648,0
Hood River,41000,Donald Trump,3955,0
Hood River,41000,Joe Biden,8764,1
Hooker,31000,Donald Trump,376,1
Hooker,31000,Joe Biden,59,0
Hooksett,33000,Donald Trump,4387,1
Hooksett,33000,Joe Biden,4060,0
Hope,23000,Donald Trump,443,0
Hope,23000,Joe Biden,653,1
Hopedale,25000,Donald Trump,1385,0
Hopedale,25000,Joe Biden,2285,1
Hopewell city,51000,Donald Trump,4020,0
Hopewell city,51000,Joe Biden,5430,1
Hopkins,21000,Donald Trump,15757,1
Hopkins,21000,Joe Biden,5439,0
Hopkins,48000,Donald Trump,12719,1
Hopkins,48000,Joe Biden,3046,0
Hopkinton,25000,Donald Trump,2981,0
Hopkinton,25000,Joe Biden,7047,1
Hopkinton,33000,Donald Trump,1400,0
Hopkinton,33000,Joe Biden,2688,1
Hopkinton,44000,Donald Trump,2423,1
Hopkinton,44000,Joe Biden,2298,0
Horry,45000,Donald Trump,118821,1
Horry,45000,Joe Biden,59180,0
Hot Spring,5000,Donald Trump,9202,1
Hot Spring,5000,Joe Biden,3082,0
Hot Springs,56000,Donald Trump,1999,1
Hot Springs,56000,Joe Biden,482,0
Houghton,26000,Donald Trump,10378,1
Houghton,26000,Joe Biden,7750,0
Houlton,23000,Donald Trump,1639,1
Houlton,23000,Joe Biden,1046,0
Houston,1000,Donald Trump,32618,1
Houston,1000,Joe Biden,12917,0
Houston,13000,Donald Trump,41540,1
Houston,13000,Joe Biden,32239,0
Houston,27000,Donald Trump,6334,1
Houston,27000,Joe Biden,4853,0
Houston,47000,Donald Trump,2718,1
Houston,47000,Joe Biden,871,0
Houston,48000,Donald Trump,7060,1
Houston,48000,Joe Biden,2314,0
Howard,5000,Donald Trump,3367,1
Howard,5000,Joe Biden,1340,0
Howard,18000,Donald Trump,26449,1
Howard,18000,Joe Biden,13303,0
Howard,19000,Donald Trump,3127,1
Howard,19000,Joe Biden,1772,0
Howard,24000,Donald Trump,48390,0
Howard,24000,Joe Biden,129433,1
Howard,29000,Donald Trump,3553,1
Howard,29000,Joe Biden,1413,0
Howard,31000,Donald Trump,2786,1
Howard,31000,Joe Biden,648,0
Howard,48000,Donald Trump,8054,1
Howard,48000,Joe Biden,2069,0
Howell,29000,Donald Trump,15181,1
Howell,29000,Joe Biden,3218,0
Howland,23000,Donald Trump,390,1
Howland,23000,Joe Biden,221,0
Hubbard,27000,Donald Trump,8202,1
Hubbard,27000,Joe Biden,4462,0
Hubbardston,25000,Donald Trump,1442,1
Hubbardston,25000,Joe Biden,1390,0
Hubbardton,50000,Donald Trump,191,0
Hubbardton,50000,Joe Biden,221,1
Hudson,23000,Donald Trump,484,1
Hudson,23000,Joe Biden,120,0
Hudson,25000,Donald Trump,3852,0
Hudson,25000,Joe Biden,7414,1
Hudson,33000,Donald Trump,7744,1
Hudson,33000,Joe Biden,6632,0
Hudson,34000,Donald Trump,65698,0
Hudson,34000,Joe Biden,181452,1
Hudspeth,48000,Donald Trump,779,1
Hudspeth,48000,Joe Biden,371,0
Huerfano,8000,Donald Trump,2203,1
Huerfano,8000,Joe Biden,2076,0
Hughes,40000,Donald Trump,3875,1
Hughes,40000,Joe Biden,919,0
Hughes,46000,Donald Trump,5522,1
Hughes,46000,Joe Biden,2953,0
Hull,25000,Donald Trump,2433,0
Hull,25000,Joe Biden,4507,1
Humboldt,6000,Donald Trump,21770,0
Humboldt,6000,Joe Biden,44768,1
Humboldt,19000,Donald Trump,3819,1
Humboldt,19000,Joe Biden,1442,0
Humboldt,32000,Donald Trump,5877,1
Humboldt,32000,Joe Biden,1689,0
Humphreys,28000,Donald Trump,1118,0
Humphreys,28000,Joe Biden,3016,1
Humphreys,47000,Donald Trump,6120,1
Humphreys,47000,Joe Biden,2017,0
Hunt,48000,Donald Trump,29163,1
Hunt,48000,Joe Biden,8906,0
Hunterdon,34000,Donald Trump,43153,1
Hunterdon,34000,Joe Biden,39457,0
Huntingdon,42000,Donald Trump,17061,1
Huntingdon,42000,Joe Biden,5445,0
Huntington,18000,Donald Trump,13147,1
Huntington,18000,Joe Biden,4255,0
Huntington,25000,Donald Trump,593,1
Huntington,25000,Joe Biden,585,0
Huntington,50000,Donald Trump,312,0
Huntington,50000,Joe Biden,1047,1
Huron,26000,Donald Trump,12731,1
Huron,26000,Joe Biden,5490,0
Huron,39000,Donald Trump,18956,1
Huron,39000,Joe Biden,7759,0
Hutchinson,46000,Donald Trump,2944,1
Hutchinson,46000,Joe Biden,762,0
Hutchinson,48000,Donald Trump,7681,1
Hutchinson,48000,Joe Biden,965,0
Hyde,37000,Donald Trump,1418,1
Hyde,37000,Joe Biden,1046,0
Hyde,46000,Donald Trump,564,1
Hyde,46000,Joe Biden,136,0
Hyde Park,50000,Donald Trump,546,0
Hyde Park,50000,Joe Biden,1118,1
Iberia,22000,Donald Trump,21251,1
Iberia,22000,Joe Biden,11027,0
Iberville,22000,Donald Trump,7893,0
Iberville,22000,Joe Biden,8514,1
Ida,19000,Donald Trump,2880,1
Ida,19000,Joe Biden,917,0
Idaho,16000,Donald Trump,7826,1
Idaho,16000,Joe Biden,1561,0
Imperial,6000,Donald Trump,20847,0
Imperial,6000,Joe Biden,34678,1
Independence,5000,Donald Trump,11250,1
Independence,5000,Joe Biden,2806,0
Indian River,12000,Donald Trump,58872,1
Indian River,12000,Joe Biden,37844,0
Indian Township Vtng Dst,23000,Donald Trump,69,0
Indian Township Vtng Dst,23000,Joe Biden,191,1
Indiana,42000,Donald Trump,28089,1
Indiana,42000,Joe Biden,12634,0
Industry,23000,Donald Trump,253,1
Industry,23000,Joe Biden,232,0
Ingham,26000,Donald Trump,47639,0
Ingham,26000,Joe Biden,94212,1
Inyo,6000,Donald Trump,4620,0
Inyo,6000,Joe Biden,4634,1
Ionia,26000,Donald Trump,20657,1
Ionia,26000,Joe Biden,10901,0
Iosco,26000,Donald Trump,9759,1
Iosco,26000,Joe Biden,5373,0
Iowa,19000,Donald Trump,6009,1
Iowa,19000,Joe Biden,3547,0
Iowa,55000,Donald Trump,5909,0
Iowa,55000,Joe Biden,7828,1
Ipswich,25000,Donald Trump,3109,0
Ipswich,25000,Joe Biden,6273,1
Ira,50000,Donald Trump,130,0
Ira,50000,Joe Biden,130,1
Irasburg,50000,Donald Trump,405,1
Irasburg,50000,Joe Biden,257,0
Iredell,37000,Donald Trump,67010,1
Iredell,37000,Joe Biden,33888,0
Irion,48000,Donald Trump,759,1
Irion,48000,Joe Biden,120,0
Iron,26000,Donald Trump,4216,1
Iron,26000,Joe Biden,2493,0
Iron,29000,Donald Trump,3596,1
Iron,29000,Joe Biden,945,0
Iron,49000,Donald Trump,18989,1
Iron,49000,Joe Biden,4892,0
Iron,55000,Donald Trump,2438,1
Iron,55000,Joe Biden,1533,0
Iroquois,17000,Donald Trump,10877,1
Iroquois,17000,Joe Biden,2908,0
Irwin,13000,Donald Trump,3134,1
Irwin,13000,Joe Biden,1008,0
Isabella,26000,Donald Trump,14815,1
Isabella,26000,Joe Biden,14072,0
Isanti,27000,Donald Trump,16491,1
Isanti,27000,Joe Biden,7138,0
Island,53000,Donald Trump,22746,0
Island,53000,Joe Biden,29213,1
Island Falls,23000,Donald Trump,306,1
Island Falls,23000,Joe Biden,132,0
Isle Au Haut,23000,Donald Trump,9,0
Isle Au Haut,23000,Joe Biden,54,1
Isle La Motte,50000,Donald Trump,147,0
Isle La Motte,50000,Joe Biden,191,1
Isle of Wight,51000,Donald Trump,13707,1
Isle of Wight,51000,Joe Biden,9399,0
Islesboro,23000,Donald Trump,120,0
Islesboro,23000,Joe Biden,309,1
Issaquena,28000,Donald Trump,308,0
Issaquena,28000,Joe Biden,355,1
Itasca,27000,Donald Trump,15239,1
Itasca,27000,Joe Biden,10786,0
Itawamba,28000,Donald Trump,9438,1
Itawamba,28000,Joe Biden,1249,0
Izard,5000,Donald Trump,4631,1
Izard,5000,Joe Biden,1021,0
Jack,48000,Donald Trump,3418,1
Jack,48000,Joe Biden,331,0
Jackman,23000,Donald Trump,387,1
Jackman,23000,Joe Biden,144,0
Jackson,1000,Donald Trump,19670,1
Jackson,1000,Joe Biden,3717,0
Jackson,5000,Donald Trump,3593,1
Jackson,5000,Joe Biden,1365,0
Jackson,8000,Donald Trump,681,1
Jackson,8000,Joe Biden,175,0
Jackson,12000,Donald Trump,15488,1
Jackson,12000,Joe Biden,6766,0
Jackson,13000,Donald Trump,29502,1
Jackson,13000,Joe Biden,7642,0
